345,172
93,676
228,221
400,554
400,847
872,481
690,577
38,416
497,74
867,438
496,219
228,130
841,13
16,296
595,67
447,504
184,173
913,593
640,652
853,369
282,301
222,56
191,808
555,182
689,793
576,964
108,1000
830,265
327,239
714,451
699,278
284,604
716,182
221,169
15,934
927,835
20,418
240,174
672,206
775,233
899,594
462,795
533,5
807,172
338,566
125,379
37,681
144,330
819,980
923,296
113,451
464,113
180,504
120,49
277,230
165,656
914,615
558,81
512,854
494,992
377,647
645,281
694,141
622,306
270,890
170,763
773,31
225,887
339,951
260,363
585,940
629,628
251,370
110,114
352,767
543,607
887,893
955,319
734,722
11,820
486,96
983,20
239,208
207,72
5,172
839,303
748,104
12,595
682,628
431,593
437,199
151,344
453,612
589,724
734,489
931,770
245,77
179,770
31,778
743,354
778,327
764,588
127,398
740,353
827,215
232,988
912,4
337,378
520,735
240,119
955,627
818,58
143,125
427,808
578,102
419,689
686,911
23,531
527,474
802,345
723,728
737,370
463,694
226,848
231,355
110,908
124,696
498,98
627,395
715,916
583,442
744,478
4,215
865,417
61,263
317,207
357,472
985,826
199,31
358,686
721,679
778,410
317,246
499,846
747,503
423,655
66,95
61,631
806,11
994,749
651,886
761,346
138,922
19,919
16,431
971,462
801,276
771,206
576,1000
902,924
302,363
269,771
458,994
264,974
402,941
730,540
104,554
338,638
184,270
359,71
421,452
573,191
841,818
565,970
904,745
499,830
932,944
459,860
996,168
709,433
908,67
397,923
356,893
721,70
385,817
59,471
25,936
536,613
270,778
304,914
323,156
127,209
381,390
47,984
480,147
87,953
45,554
82,626
345,33
700,560
118,257
531,925
137,38
674,879
814,505
25,537
63,957
693,28
375,251
287,67
958,185
168,145
390,917
455,542
388,733
201,539
655,943
688,124
958,181
13,378
995,964
776,734
378,237
650,834
788,804
565,200
885,668
940,773
862,379
863,674
111,891
977,925
64,790
350,773
681,590
937,507
736,664
697,926
518,965
452,561
763,146
961,985
878,934
48,457
970,469
192,830
89,733
171,440
896,229
249,737
715,750
747,747
450,882
87,178
261,130
690,978
585,191
618,906
647,798
74,671
787,881
85,420
125,764
643,887
345,426
888,579
333,84
347,456
779,434
196,576
639,173
651,618
719,677
834,721
488,501
642,858
601,131
800,999
829,855
144,616
779,717
877,926
301,565
823,737
63,613
679,962
956,753
348,987
758,16
616,237
56,608
368,778
27,4
317,999
757,792
26,960
465,178
665,413
89,646
999,525
268,752
347,844
977,90
198,397
142,173
813,527
86,601
720,942
79,785
388,603
189,746
915,641
65,732
431,747
321,27
238,136
197,349
774,944
22,226
737,324
866,232
737,994
779,716
84,387
487,472
547,722
681,603
707,861
73,995
471,790
325,137
739,640
655,352
849,695
613,685
885,546
617,173
873,345
118,90
663,691
769,786
16,200
839,400
752,52
46,16
478,574
76,312
613,5
230,535
920,823
196,916
41,466
892,514
376,344
756,674
129,368
825,366
143,376
957,266
962,419
389,629
809,794
397,884
485,18
864,230
83,236
746,200
304,227
486,263
15,268
930,155
416,292
167,952
905,950
890,667
378,584
744,826
565,2
922,641
465,597
284,907
717,954
511,218
756,763
962,683
458,364
616,667
824,647
148,459
351,332
179,895
728,69
777,739
420,720
630,478
866,680
403,534
885,89
493,346
86,302
522,415
39,659
969,352
877,96
192,634
725,250
188,31
912,349
603,473
101,338
95,959
418,990
920,838
5,814
83,565
288,908
832,987
145,505
367,792
697,357
11,631
403,988
337,648
151,942
501,765
13,698
923,240
803,79
971,760
370,536
966,19
664,661
41,186
570,47
511,194
51,49
657,168
275,31
164,300
702,254
997,570
916,162
795,122
523,713
215,759
190,577
24,141
205,677
903,382
510,318
761,661
722,275
526,524
730,675
456,528
531,197
317,984
681,646
160,93
732,249
23,83
922,421
862,307
243,329
574,324
841,893
238,202
504,867
533,101
448,558
461,299
389,920
577,267
129,319
56,356
239,855
103,17
140,788
919,896
378,708
848,183
290,600
75,454
389,13
126,921
195,648
926,204
263,632
426,61
604,789
133,45
901,796
446,689
93,484
500,897
643,806
19,196
200,56
883,363
272,451
86,343
529,312
952,579
176,358
521,1
872,800
298,635
212,345
918,92
719,680
988,892
442,547
225,415
731,961
490,631
222,600
253,581
838,115
623,180
84,724
185,137
591,279
240,388
365,68
297,681
452,253
734,238
364,878
823,662
278,23
911,702
204,108
615,773
590,145
127,280
928,720
193,948
156,441
612,470
433,623
279,75
694,650
619,697
698,203
633,37
121,792
812,390
82,370
810,355
448,386
607,681
692,919
874,417
177,683
827,126
363,275
547,732
380,281
711,904
113,658
569,371
579,138
711,208
736,420
109,755
859,63
467,651
482,772
136,708
997,978
419,325
183,709
608,992
206,189
758,567
799,947
105,323
575,407
345,32
586,75
84,9
491,988
573,658
58,726
977,833
673,312
470,737
945,482
739,874
751,6
638,285
343,874
70,0
984,200
900,718
320,730
412,672
471,202
872,98
240,771
181,142
961,581
329,318
982,922
749,223
181,138
16,186
978,252
905,201
996,573
639,470
118,820
385,795
33,954
667,465
217,834
23,242
696,869
611,491
707,580
316,0
282,657
784,722
266,286
43,424
91,170
352,601
115,985
323,914
482,685
173,189
375,109
198,337
316,820
119,789
471,822
616,256
498,638
322,690
20,933
409,77
939,183
781,384
26,148
431,806
937,894
57,8
858,946
542,219
754,614
871,269
949,536
649,183
125,772
115,479
246,140
945,628
230,957
654,416
315,145
598,968
522,826
705,833
138,860
216,668
5,137
68,504
180,290
215,653
47,730
955,461
578,85
400,113
235,734
73,160
17,594
529,679
903,31
177,1
20,963
568,280
504,750
506,811
626,389
830,354
786,318
371,378
25,150
512,465
721,150
63,819
804,509
423,893
480,100
240,38
391,356
209,897
937,882
455,617
23,971
978,748
162,983
422,933
786,706
328,779
943,157
128,684
181,851
861,935
242,679
205,958
200,974
192,273
970,686
642,557
82,812
308,639
243,17
904,789
363,91
988,443
170,917
345,959
315,824
851,101
442,838
295,21
59,885
189,984
838,422
835,203
230,530
648,678
219,713
896,453
802,599
29,845
350,217
718,360
385,302
617,203
22,112
935,525
549,614
223,703
738,535
134,570
797,151
510,54
78,658
718,537
39,335
922,406
271,721
252,529
467,757
109,224
749,168
341,594
694,525
330,748
333,360
528,166
632,488
597,73
545,377
118,82
371,781
690,887
689,782
15,714
982,670
661,333
344,730
271,951
551,889
603,56
542,774
1000,242
446,45
817,917
876,64
188,273
371,851
991,493
77,249
957,449
433,276
123,500
315,819
485,997
267,937
125,916
22,774
458,460
373,843
270,237
941,144
527,586
25,1
471,804
321,757
539,860
211,334
295,269
228,873
563,504
929,576
113,891
480,799
518,161
514,323
31,717
864,988
175,879
645,205
695,80
250,711
20,525
450,309
386,791
37,670
307,249
144,460
966,686
468,79
28,496
698,318
685,596
830,80
414,932
869,129
137,859
861,756
185,308
474,567
330,510
766,883
56,5
762,668
68,363
471,578
442,325
744,95
975,890
124,517
296,47
601,851
168,615
863,502
846,320
987,715
406,965
315,749
43,331
8,861
723,414
290,827
670,88
424,532
992,602
735,997
537,921
684,713
799,353
903,280
409,241
602,640
62,890
219,985
235,434
566,301
331,28
253,335
986,516
796,147
830,362
574,19
686,965
752,999
857,89
762,41
23,600
362,288
181,856
229,412
955,539
345,963
393,666
331,620
953,772
309,481
14,511
98,651
396,199
961,918
654,775
747,888
196,20
935,189
351,945
109,927
934,988
261,324
819,381
712,285
993,468
618,332
107,904
533,24
735,120
856,560
1,717
108,137
292,579
600,292
38,999
289,618
74,316
989,458
40,494
489,677
528,222
877,653
86,826
161,596
397,749
272,952
543,416
291,726
164,90
272,927
997,814
499,885
748,576
723,433
797,404
301,697
461,852
125,500
908,186
168,783
861,624
964,95
192,825
334,646
678,785
519,873
455,197
662,760
533,106
248,175
471,684
85,655
391,227
618,234
419,469
183,703
852,888
480,900
93,939
960,546
881,976
121,242
645,161
6,544
90,93
735,124
792,761
853,229
669,334
776,961
635,606
826,303
377,302
792,243
721,809
94,850
138,454
131,376
725,456
505,96
562,226
62,373
101,511
969,333
562,757
228,195
693,984
792,630
627,485
875,597
831,315
475,789
540,642
613,921
172,521
607,840
707,200
187,121
821,684
50,219
988,864
750,24
78,860
280,880
467,229
930,342
482,489
609,136
519,172
868,877
390,583
124,456
59,186
231,945
392,38
834,36
298,126
648,944
456,921
302,676
348,144
457,137
984,692
625,723
318,574
172,862
106,418
836,238
452,491
371,347
663,369
140,847
424,291
461,342
849,607
810,867
973,341
760,319
620,138
171,679
447,980
405,262
928,168
656,678
815,919
585,8
706,851
17,249
369,211
195,973
70,635
253,660
141,808
859,528
556,683
968,198
966,157
953,390
660,235
399,260
46,183
18,303
135,108
431,113
324,949
740,63
548,180
184,283
856,855
872,27
917,192
598,145
969,340
9,274
65,718
227,60
920,376
156,937
63,478
105,40
913,546
866,716
724,477
869,170
169,220
984,923
579,407
703,327
748,286
332,402
909,291
348,527
961,475
825,122
46,389
695,331
534,93
658,56
41,991
432,10
150,765
780,790
364,260
700,728
71,980
533,479
20,917
486,170
978,125
671,743
193,364
289,514
824,2
774,274
743,250
836,556
658,739
466,339
313,589
676,94
416,850
923,212
104,640
541,944
292,1000
11,776
750,524
794,609
814,239
882,963
524,89
247,437
605,774
643,496
4,28
237,118
578,675
402,998
718,786
49,940
521,772
911,9
773,422
769,206
240,145
738,235
816,32
191,550
291,210
496,141
412,635
849,509
227,980
186,746
746,341
545,716
809,957
2,646
723,62
604,946
672,730
886,381
345,878
979,658
708,330
846,200
674,416
585,357
74,96
379,882
507,444
133,72
936,514
697,257
823,66
75,788
176,748
37,547
496,869
911,74
501,231
814,245
339,308
873,919
931,67
361,651
838,820
378,929
77,566
138,396
141,602
919,966
994,320
328,650
367,350
331,55
145,246
270,855
966,326
733,517
74,476
251,78
82,260
929,544
411,792
830,705
449,117
425,196
966,741
674,999
181,243
361,308
272,15
451,137
640,583
742,825
64,186
727,781
91,685
351,281
792,707
277,912
230,932
780,73
816,301
380,314
133,111
439,871
487,162
34,229
553,854
356,206
409,222
772,262
234,615
549,364
273,359
299,365
290,152
548,183
302,708
10,301
265,741
947,136
938,345
620,562
366,698
33,935
879,96
757,57
537,371
785,251
163,823
467,483
134,267
983,436
127,181
559,71
775,55
342,494
729,319
293,247
941,932
889,925
802,560
679,34
201,255
510,726
229,294
185,413
458,29
913,856
812,135
867,164
489,385
462,808
297,786
541,849
833,864
66,870
622,994
718,534
749,742
837,321
144,380
7,545
665,572
490,827
166,436
147,419
387,646
563,270
697,357
197,521
924,127
137,902
118,697
876,276
180,200
830,974
798,391
960,251
588,50
31,689
799,497
18,374
897,403
743,594
17,597
150,220
238,342
658,603
734,984
627,816
775,571
736,381
625,975
339,609
125,505
466,784
6,985
998,389
86,30
228,805
67,566
995,881
573,970
581,767
355,186
614,694
950,452
106,696
701,705
104,289
15,630
946,659
603,520
804,983
23,274
756,439
26,352
410,107
383,182
809,624
707,610
118,677
634,117
878,623
201,759
442,628
583,344
280,786
519,327
340,482
724,532
490,225
81,864
441,433
348,89
721,458
593,532
589,955
980,320
231,99
299,367
849,173
943,926
205,301
473,534
375,595
642,711
767,903
226,21
885,50
474,919
298,386
456,663
270,117
6,657
662,950
494,580
2,573
217,814
288,589
705,369
926,571
13,745
678,918
681,952
928,782
248,623
333,204
369,291
607,187
232,305
270,703
140,792
935,517
81,896
557,81
326,770
680,466
725,611
162,862
122,144
497,72
806,132
189,713
490,146
56,772
713,575
135,562
572,137
887,304
540,115
853,724
229,736
70,278
515,696
1000,107
245,470
629,408
892,956
797,941
380,991
793,789
161,337
734,987
600,409
192,590
237,561
828,866
166,764
733,218
930,348
860,584
668,179
626,482
867,240
483,833
912,835
395,844
619,632
687,439
654,771
633,715
569,199
550,281
311,84
635,962
619,412
899,124
916,809
214,643
112,281
70,849
269,517
216,789
281,30
641,594
558,218
352,839
479,209
396,831
714,13
107,6
836,474
310,648
69,569
610,871
804,533
765,969
287,558
482,930
73,941
627,144
488,999
913,460
983,294
488,150
318,547
706,378
487,99
637,634
180,842
152,921
529,523
909,511
217,371
33,746
898,554
769,471
252,364
756,60
105,31
317,342
351,219
882,857
913,144
51,522
132,937
15,387
299,449
590,233
967,67
575,543
338,109
915,108
237,513
767,329
153,953
731,804
243,820
872,287
433,497
355,678
264,311
848,656
221,29
479,35
384,957
994,868
235,938
114,635
96,669
749,191
687,156
788,922
899,226
550,858
839,187
308,187
906,790
484,442
906,735
317,991
206,900
930,956
846,838
422,936
916,963
134,213
89,734
595,36
191,47
732,974
798,284
255,114
908,766
713,263
386,834
650,816
158,271
794,58
239,896
514,852
846,699
931,232
771,18
442,646
4,398
394,923
75,511
313,686
415,423
387,940
29,635
735,949
814,862
996,631
919,1000
847,92
49,800
875,986
523,880
836,739
141,353
124,617
832,250
484,603
469,971
610,150
522,874
26,687
396,265
837,728
944,32
131,661
646,922
322,955
174,788
869,215
758,549
1,598
571,766
698,67
466,619
892,68
850,471
951,75
71,205
445,569
808,107
791,264
90,29
472,785
307,5
451,106
209,71
296,526
971,722
524,213
175,771
688,726
442,572
132,776
640,916
805,978
814,768
417,220
667,242
644,499
722,565
499,221
125,368
691,985
169,471
568,93
708,360
52,128
829,118
829,353
964,308
834,540
786,70
779,757
34,94
128,107
181,947
458,187
557,820
281,149
882,90
954,150
679,453
858,494
844,682
260,852
68,796
44,394
232,539
228,30
38,450
800,968
405,596
792,905
289,49
357,450
646,294
862,515
751,340
948,496
590,164
468,913
349,391
252,422
466,725
338,982
815,56
424,658
487,115
393,874
532,332
811,551
120,768
473,664
692,56
842,479
603,659
946,504
328,303
518,764
741,257
69,806
86,285
379,982
107,203
207,580
896,20
588,414
414,921
524,675
851,321
204,849
233,611
834,178
56,325
411,346
230,49
166,352
64,120
44,119
61,251
42,267
639,24
969,836
470,252
273,597
438,357
842,498
315,403
433,750
77,529
872,103
448,686
866,195
914,269
380,264
147,801
689,578
387,374
120,760
740,936
94,400
424,525
563,254
258,180
726,676
52,909
314,112
833,409
104,773
5,443
157,212
526,55
705,773
805,768
256,768
431,412
318,73
961,61
52,160
207,875
32,674
294,862
404,921
802,441
478,876
974,894
689,113
843,460
353,606
658,909
424,774
628,374
715,356
824,694
840,458
718,817
288,343
374,175
903,443
307,445
324,759
224,692
641,199
572,125
871,769
280,328
343,177
660,492
446,928
520,94
400,113
160,165
106,487
203,338
108,615
594,692
65,111
253,186
515,770
998,608
780,155
348,901
93,87
802,460
84,553
980,516
740,683
445,340
502,134
250,572
99,224
138,218
810,436
874,399
670,508
44,971
871,558
853,257
41,756
538,777
652,560
739,985
459,901
781,273
403,435
584,584
828,661
410,491
638,620
644,404
39,302
306,215
610,634
581,982
909,293
560,308
626,392
471,72
417,98
98,210
502,167
285,711
17,376
25,40
846,633
444,113
774,32
429,988
498,352
511,352
119,122
872,678
682,34
701,432
335,122
236,901
166,41
381,751
485,501
506,387
486,352
927,177
900,808
369,859
33,374
820,810
10,708
577,769
308,632
244,163
44,635
195,636
549,193
135,433
391,41
896,251
93,863
118,851
860,730
728,973
411,946
570,461
843,168
61,36
485,692
322,967
144,865
149,328
707,160
238,460
777,820
362,710
749,828
432,491
487,968
264,647
484,244
162,990
294,433
825,898
63,786
966,34
863,182
432,440
951,892
765,675
155,935
379,468
539,60
845,670
52,398
791,218
757,808
844,989
761,529
525,252
135,761
603,380
192,109
594,879
78,403
440,61
825,746
959,733
785,238
282,290
566,964
88,557
360,425
597,216
582,595
643,194
979,756
799,444
756,341
680,395
855,19
51,545
459,340
591,23
621,842
726,168
380,668
125,834
134,688
787,601
879,984
165,630
989,253
793,228
63,381
5,950
595,207
219,368
677,70
54,747
38,945
169,471
241,985
45,607
401,740
184,362
842,552
871,585
314,903
157,205
551,44
191,485
149,804
597,22
40,49
454,2
270,432
321,640
52,346
624,901
545,91
699,33
378,639
206,574
318,540
197,611
318,18
181,217
931,313
152,683
494,776
294,654
839,560
963,315
705,138
77,333
814,757
343,210
474,465
336,707
431,282
278,88
723,873
525,430
602,368
142,507
345,905
359,984
170,820
569,37
898,857
608,916
351,964
310,428
857,417
29,18
431,672
167,454
849,564
633,325
681,514
271,679
404,294
206,911
99,410
437,145
189,992
27,125
629,546
543,306
401,826
507,859
331,540
968,677
15,681
705,221
919,994
538,83
437,261
195,929
696,231
1,869
544,917
156,748
932,761
547,954
538,437
855,54
310,561
773,884
46,480
517,861
989,463
552,989
601,906
83,483
949,338
435,706
21,671
703,511
266,527
318,963
710,768
342,89
354,286
732,207
724,286
449,276
214,235
966,99
407,219
707,977
260,68
791,150
741,223
739,101
548,691
694,274
329,980
160,249
660,607
379,574
700,680
668,208
248,543
986,806
176,125
305,724
244,841
400,538
788,529
708,396
279,287
271,515
908,248
730,266
759,938
260,996
445,213
697,492
659,563
765,649
592,716
858,663
299,11
303,961
347,947
496,296
203,114
680,584
849,9
897,187
555,215
468,400
804,84
764,61
71,630
352,27
522,191
42,305
946,621
115,991
648,323
46,931
917,727
257,600
557,217
245,99
512,748
45,753
691,82
147,791
347,375
673,448
808,812
522,821
536,117
750,885
275,460
746,903
115,486
935,385
810,527
77,24
921,471
824,511
566,682
577,375
20,26
348,287
960,763
271,39
283,410
892,768
831,855
611,323
282,28
585,816
239,883
72,930
918,351
519,673
595,304
228,797
309,251
442,420
587,673
45,552
803,62
517,482
262,550
292,98
888,457
568,591
977,274
438,782
275,467
225,791
877,197
877,779
402,486
198,614
292,662
287,168
854,630
61,284
20,218
271,176
906,528
354,135
482,136
566,375
88,899
937,879
933,950
640,748
491,886
514,52
240,120
244,522
942,682
264,301
973,926
937,345
51,901
528,796
287,441
259,924
384,296
636,650
546,731
448,69
991,870
986,571
237,838
269,271
432,186
890,880
591,773
145,643
278,883
1000,993
946,992
72,191
864,720
235,705
532,423
446,32
692,160
490,118
843,550
661,514
63,660
800,968
391,243
219,195
999,324
435,883
15,815
349,178
470,344
865,52
781,841
903,170
24,870
562,352
425,917
325,648
132,804
433,154
639,290
18,866
207,411
28,710
537,331
462,683
479,863
846,943
80,559
1000,795
592,429
786,247
350,817
557,558
949,414
375,308
240,999
56,624
737,170
401,591
436,524
787,651
971,811
299,103
335,24
918,677
560,631
101,161
698,629
435,552
664,413
98,937
969,652
278,773
570,717
325,883
178,176
454,844
692,999
651,501
823,805
393,183
194,925
768,667
673,442
444,420
0,925
628,812
57,143
373,625
166,522
606,673
685,985
379,722
454,224
226,696
883,288
400,398
613,593
630,96
653,593
786,529
5,229
358,178
76,441
890,73
93,52
98,318
812,908
720,218
769,878
959,249
556,656
18,608
477,195
22,709
54,822
152,615
480,982
880,93
841,987
903,130
308,170
728,2
360,231
547,267
39,775
25,215
108,526
119,591
86,253
980,637
295,501
813,366
918,933
567,66
837,679
1,117
133,249
918,894
622,811
626,417
388,887
457,754
530,502
587,264
875,526
186,796
682,904
566,953
354,610
426,308
192,158
584,244
672,794
572,487
11,731
602,156
475,361
342,766
295,477
621,15
357,445
973,333
289,728
0,770
597,237
925,307
805,93
974,226
749,907
296,839
610,337
231,974
444,10
845,588
897,328
408,875
513,320
719,200
372,540
563,127
648,532
720,828
678,328
603,21
464,181
780,475
82,139
246,171
840,832
871,977
31,739
765,759
501,723
537,90
851,203
129,495
929,101
299,589
130,52
859,920
911,414
738,739
853,241
36,690
521,443
904,140
438,33
970,309
889,441
534,217
369,178
126,930
274,1000
566,987
26,458
840,894
606,193
733,363
73,604
966,655
450,804
389,574
613,876
899,325
243,858
260,982
207,302
481,157
8,412
729,903
206,151
93,808
261,795
266,875
605,286
558,285
62,714
366,898
316,608
682,773
508,777
202,601
883,6
713,946
813,770
179,117
311,541
789,606
541,151
473,96
313,911
222,649
641,830
521,528
89,982
293,743
249,963
580,306
918,814
584,20
624,833
892,569
276,898
186,367
730,540
637,146
647,956
430,100
132,120
827,24
75,709
311,309
98,752
304,836
796,119
172,730
770,784
457,774
149,66
10,667
211,381
527,388
509,738
521,641
524,612
397,744
602,970
841,575
954,169
17,545
924,977
221,122
937,646
555,848
753,428
806,583
643,806
709,965
574,297
912,492
140,711
922,312
262,64
470,160
498,829
420,767
484,368
240,351
185,512
880,787
548,445
47,64
766,179
259,132
754,343
362,976
389,853
440,257
91,441
904,785
786,605
570,336
430,648
108,152
403,139
728,264
818,706
76,842
254,569
44,665
356,228
991,121
703,54
320,48
137,812
778,164
739,17
374,519
218,983
284,989
69,329
935,58
394,853
972,124
368,534
213,296
348,362
221,583
939,565
396,617
727,16
41,253
826,99
787,791
507,466
318,882
489,766
263,225
677,513
516,321
473,25
502,849
341,540
828,364
295,393
844,447
792,7
732,285
497,383
971,997
841,487
889,577
739,255
685,448
561,879
844,261
433,242
459,473
463,795
573,898
420,438
569,582
41,243
579,101
832,232
671,697
883,127
607,244
45,994
213,387
981,988
989,34
489,901
52,856
573,856
17,155
617,785
326,107
144,732
8,684
366,514
52,52
582,988
786,23
655,595
534,8
387,484
19,316
931,327
86,135
725,87
846,456
606,698
487,715
826,942
355,137
956,721
80,288
110,251
58,734
121,787
336,424
543,736
349,130
691,790
253,782
541,895
571,486
447,992
395,15
679,529
559,716
741,96
349,80
323,450
464,201
177,14
883,858
410,949
708,985
479,847
625,142
831,737
143,246
612,564
810,733
930,450
572,154
22,668
865,384
785,417
165,296
421,165
831,596
3,925
740,921
481,145
582,128
824,4
737,986
126,344
469,12
327,741
148,43
661,524
247,294
603,941
834,20
547,460
516,90
652,332
267,65
101,229
344,861
855,271
529,623
310,756
150,472
123,736
573,856
687,321
488,903
29,527
119,65
193,150
41,249
557,268
974,903
652,851
847,925
938,826
356,579
465,477
905,45
796,504
320,261
760,101
751,183
455,329
256,94
427,105
606,945
631,802
899,469
132,357
282,516
54,875
853,126
601,817
526,994
352,721
225,535
961,690
352,683
13,668
531,299
808,186
397,987
983,953
98,950
958,418
485,272
845,88
433,638
288,528
612,556
854,494
146,587
563,98
618,320
938,98
343,141
439,660
951,553
232,83
85,894
516,122
654,933
809,198
713,52
137,632
994,60
871,571
307,163
388,695
970,842
97,773
269,139
798,890
27,628
532,153
615,344
217,262
775,225
175,593
450,861
245,596
832,78
756,536
219,773
367,380
196,130
905,511
102,533
162,293
726,617
783,295
887,687
581,273
659,57
435,261
670,454
457,322
442,340
69,564
54,327
688,690
375,312
808,508
850,901
461,536
667,848
907,928
146,933
427,50
819,973
992,234
513,382
942,401
469,634
345,100
409,681
927,168
200,217
427,997
868,276
335,455
144,505
262,73
956,565
736,290
760,599
344,119
766,567
852,257
275,372
787,167
210,858
911,250
736,637
159,82
329,957
560,37
110,924
622,745
779,795
620,618
180,936
703,426
871,208
963,644
583,933
247,18
123,889
604,679
459,762
78,654
640,275
826,6
28,924
82,313
975,485
910,145
489,374
621,764
868,368
248,156
759,631
568,378
687,374
844,664
814,768
294,503
646,930
645,687
623,971
307,254
718,440
670,809
870,794
962,198
387,970
774,683
155,639
851,492
302,156
597,883
827,273
537,189
49,937
401,712
774,525
512,94
858,726
581,96
765,729
368,875
978,755
819,630
976,458
723,416
914,449
556,110
995,684
942,970
409,98
116,109
454,924
323,354
997,82
497,531
359,956
925,711
532,845
475,559
380,951
317,520
672,572
655,253
230,723
527,719
68,481
487,203
11,510
628,386
829,37
752,668
82,726
562,556
418,351
176,566
923,429
511,639
341,340
502,175
165,553
516,803
961,820
218,898
936,752
308,947
615,466
867,741
269,271
272,266
234,319
176,421
667,993
349,394
808,166
243,131
381,943
87,863
395,454
690,862
721,44
175,82
378,404
713,998
840,145
882,140
92,766
293,924
365,920
665,166
979,278
846,126
828,161
759,155
153,500
583,511
485,410
545,735
516,100
965,448
837,516
491,659
542,306
694,135
59,139
362,70
728,177
759,620
755,76
52,463
663,612
16,999
640,225
956,426
194,898
962,659
941,384
743,235
612,516
772,791
888,918
36,337
48,469
792,197
862,847
593,958
566,423
858,649
741,972
497,896
70,731
228,329
438,175
347,484
543,816
503,879
584,952
732,594
940,177
115,231
898,359
493,174
420,113
337,765
72,535
163,218
318,997
580,883
956,284
935,539
483,833
79,979
494,568
130,801
453,648
962,685
254,636
271,573
235,72
815,94
930,813
472,501
434,146
53,632
243,550
539,827
463,701
85,482
409,916
67,725
497,763
314,297
589,641
333,318
952,805
616,726
81,37
895,722
72,796
90,96
407,823
925,747
353,593
566,319
131,330
133,203
398,540
59,555
1,676
610,968
404,7
75,98
58,293
556,926
385,611
755,125
156,455
470,612
697,665
494,853
739,113
755,843
816,650
337,11
960,695
286,284
634,370
731,699
668,51
319,807
168,312
350,69
902,885
660,347
71,269
69,940
784,914
911,367
47,624
807,211
841,339
393,424
83,893
160,752
189,817
66,795
260,236
333,342
568,690
289,0
21,986
854,242
786,16
374,88
811,321
713,97
378,756
527,676
845,365
376,249
98,577
527,86
809,205
11,182
450,665
190,215
818,153
560,962
381,818
703,725
36,253
443,460
544,325
906,619
130,147
404,574
592,884
838,481
604,321
248,268
33,726
526,813
343,542
608,676
768,474
165,578
111,80
322,266
173,459
525,219
718,133
551,649
415,173
537,390
290,522
811,827
752,146
442,357
325,983
607,831
508,586
320,794
532,0
114,803
800,238
830,862
908,0
671,669
335,362
195,658
480,290
110,585
935,619
872,987
71,655
652,804
714,862
98,296
966,55
735,39
277,168
434,774
860,92
221,596
188,983
